3.217478638e+002,6.092262338e-004
3.218549500e+002,-1.407522708e-003
3.219620667e+002,-1.470546122e-004
3.220691528e+002,6.321438705e-004
3.221762695e+002,1.113413484e-003
3.222833862e+002,-1.567945932e-003
3.223905029e+002,6.550614489e-004
3.224976501e+002,8.212140528e-005
3.226047974e+002,-7.887474494e-004
3.227119141e+002,-6.741594407e-004
3.228190918e+002,9.988254169e-004
3.229262390e+002,-1.470546122e-004
3.230334167e+002,-3.991482372e-004
3.231405945e+002,-9.549000424e-006
3.232477722e+002,-6.283242255e-004
3.233549500e+002,-6.054066471e-004
3.234621582e+002,1.594683155e-003
3.235693359e+002,-1.241370046e-004
3.236765442e+002,8.154846728e-004
3.237837830e+002,-8.804178797e-004
3.238909912e+002,-2.845602285e-004
3.239982300e+002,-1.012194043e-004
3.241054688e+002,1.113413484e-003
3.242127075e+002,-1.545028295e-003
3.243199463e+002,-7.887474494e-004
3.244272156e+002,-6.054066471e-004
3.245344849e+002,6.550614489e-004
3.246417542e+002,3.571326379e-004
3.247490234e+002,-4.449834232e-004
3.248562927e+002,-4.449834232e-004
3.249635925e+002,-3.074778360e-004
3.250708923e+002,-1.012194043e-004
3.251781921e+002,4.029678239e-004
3.252855225e+002,-7.199946558e-004
3.253928223e+002,2.196270216e-004
3.255001526e+002,8.613198879e-004
3.256074829e+002,2.190540778e-003
3.257148438e+002,1.021743054e-003
3.258221741e+002,-3.762306296e-004
3.259295349e+002,-8.804178797e-004
3.260368958e+002,-3.303954145e-004
3.261442566e+002,-1.430440345e-003
3.262516174e+002,-1.017923467e-003
3.263590088e+002,-2.616426209e-004
3.264664001e+002,-3.991482372e-004
3.265737915e+002,-1.476275502e-003
3.266811829e+002,-1.201264327e-003
3.267886047e+002,-8.804178797e-004
3.268960266e+002,5.863086553e-004
3.270034485e+002,-3.246660344e-005
3.271108704e+002,-7.658298709e-004
3.272182922e+002,-1.590863569e-003
3.273257446e+002,-5.538420373e-005
3.274331970e+002,-1.430440345e-003
3.275406494e+002,8.384022512e-004
3.276481323e+002,-1.430440345e-003
3.277555847e+002,-1.012194043e-004
3.278630676e+002,-5.366538535e-004
3.279705505e+002,1.136331121e-003
3.280780334e+002,-1.699722052e-004
3.281855469e+002,5.175558617e-004
3.282930298e+002,-2.158074203e-004
3.284005432e+002,5.404734402e-004
3.285080566e+002,-7.429122343e-004
3.286156006e+002,-1.699722052e-004
3.287231140e+002,-1.063758624e-003
3.288306580e+002,1.021743054e-003
3.289382019e+002,-7.658298709e-004
3.290457764e+002,4.488030390e-004
3.291533203e+002,5.920380499e-005
3.292608948e+002,-5.137362168e-004
3.293684692e+002,2.883798152e-004
3.294760437e+002,3.112974227e-004
3.295836182e+002,-9.033354581e-004
3.296912231e+002,-5.137362168e-004
3.297988281e+002,-2.003380330e-003
3.299064331e+002,-1.012194043e-004
3.300140381e+002,-1.086676260e-003
3.301216736e+002,7.008966641e-004
3.302292786e+002,4.488030390e-004
3.303369141e+002,3.112974227e-004
3.304445496e+002,1.508742134e-004
3.305522156e+002,1.279566059e-004
3.306598511e+002,-1.470546122e-004
3.307675171e+002,6.321438705e-004
3.308751831e+002,-7.199946558e-004
3.309828796e+002,-6.283242255e-004
3.310905457e+002,-8.804178797e-004
3.311982422e+002,-4.220658448e-004
3.313059387e+002,-2.158074203e-004
3.314136353e+002,-1.470546122e-004
3.315213318e+002,-1.797121949e-003
