3.217478638e+002,1.484829118e-003
3.218549500e+002,-3.702530230e-004
3.219620667e+002,-2.671929178e-005
3.220691528e+002,5.916414666e-004
3.221762695e+002,1.564987033e-004
3.222833862e+002,3.397167020e-004
3.223905029e+002,-2.786440309e-004
3.224976501e+002,6.145436782e-004
3.226047974e+002,8.664684137e-004
3.227119141e+002,8.435662021e-004
3.228190918e+002,-1.641327835e-004
3.229262390e+002,6.603482179e-004
3.230334167e+002,7.977616624e-004
3.231405945e+002,1.335964480e-004
3.232477722e+002,-8.053957717e-004
3.233549500e+002,3.626189427e-004
3.234621582e+002,3.855211835e-004
3.235693359e+002,-3.702530230e-004
3.236765442e+002,-9.428092744e-004
3.237837830e+002,-2.099372796e-004
3.238909912e+002,1.828362932e-003
3.239982300e+002,3.168144613e-004
3.241054688e+002,1.187099959e-003
3.242127075e+002,8.779195923e-005
3.243199463e+002,-1.126027317e-003
3.244272156e+002,5.458369269e-004
3.245344849e+002,1.851265202e-003
3.246417542e+002,4.313256941e-004
3.247490234e+002,5.687391968e-004
3.248562927e+002,-7.595912903e-004
3.249635925e+002,7.977616624e-004
3.250708923e+002,-8.512002532e-004
3.251781921e+002,-5.076665548e-004
3.252855225e+002,-3.817041488e-006
3.253928223e+002,1.908520790e-005
3.255001526e+002,8.779195923e-005
3.256074829e+002,2.881866414e-003
3.257148438e+002,9.351751651e-004
3.258221741e+002,5.458369269e-004
3.259295349e+002,6.145436782e-004
3.260368958e+002,6.603482179e-004
3.261442566e+002,-4.160575336e-004
3.262516174e+002,1.794009586e-004
3.263590088e+002,-9.542603948e-005
3.264664001e+002,3.626189427e-004
3.265737915e+002,6.145436782e-004
3.266811829e+002,6.832504296e-004
3.267886047e+002,-3.817041488e-006
3.268960266e+002,1.393220155e-003
3.270034485e+002,-3.931552928e-004
3.271108704e+002,-9.542603948e-005
3.272182922e+002,-7.252379146e-005
3.273257446e+002,1.232904382e-003
3.274331970e+002,-2.328395349e-004
3.275406494e+002,7.748594508e-004
3.276481323e+002,2.710099507e-004
3.277555847e+002,1.255806652e-003
3.278630676e+002,1.164197689e-003
3.279705505e+002,-7.137867506e-004
3.280780334e+002,5.000324454e-004
3.281855469e+002,1.908520790e-005
3.282930298e+002,2.252054546e-004
3.284005432e+002,-3.015462717e-004
3.285080566e+002,6.145436782e-004
3.286156006e+002,1.003881916e-003
3.287231140e+002,-2.786440309e-004
3.288306580e+002,1.187099959e-003
3.289382019e+002,-1.355049782e-003
3.290457764e+002,2.939121914e-004
3.291533203e+002,6.374459481e-004
3.292608948e+002,1.668047160e-003
3.293684692e+002,-6.450799992e-004
3.294760437e+002,1.347415615e-003
3.295836182e+002,4.084234533e-004
3.296912231e+002,1.622242620e-003
3.297988281e+002,-1.148929470e-003
3.299064331e+002,5.916414666e-004
3.300140381e+002,-6.679822691e-004
3.301216736e+002,3.168144613e-004
3.302292786e+002,1.919971895e-003
3.303369141e+002,1.908520790e-005
3.304445496e+002,7.519571809e-004
3.305522156e+002,1.645144890e-003
3.306598511e+002,-5.763732479e-004
3.307675171e+002,1.335964480e-004
3.308751831e+002,-4.618620151e-004
3.309828796e+002,-1.183282875e-004
3.310905457e+002,-2.786440309e-004
3.311982422e+002,1.988678705e-003
3.313059387e+002,2.939121914e-004
3.314136353e+002,1.553535927e-003
3.315213318e+002,-5.076665548e-004
3.316290588e+002,1.187099959e-003
3.317367859e+002,6.488970394e-005
3.318445129e+002,5.458369269e-004
3.319522400e+002,1.210002229e-003
3.320599976e+002,-2.671929178e-005
3.321677246e+002,-9.657115443e-004
3.322754822e+002,-3.702530230e-004
3.323832397e+002,1.232904382e-003
3.324910278e+002,8.206639322e-004
3.325987854e+002,-5.076665548e-004
3.327065735e+002,6.145436782e-004
3.328143616e+002,-1.675681211e-003
3.329221802e+002,1.393220155e-003
3.330299683e+002,1.106942073e-004
3.331377869e+002,3.168144613e-004
3.332456055e+002,8.206639322e-004
3.333534241e+002,-4.847642849e-004
3.334612427e+002,1.794009586e-004
3.335690918e+002,1.553535927e-003
3.336769409e+002,3.626189427e-004
3.337847900e+002,9.809796466e-004
3.338926392e+002,1.255806652e-003
3.340004883e+002,1.324513461e-003
3.341083679e+002,-9.542603948e-005
3.342162476e+002,1.690949430e-003
3.343241272e+002,-5.076665548e-004
3.344320374e+002,1.106942073e-004
